'3-oxo-15Z_18Z_21Z_24Z_27Z-triacontapentaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'S-5-deoxy-D-ribos-5-yl-L-homocysteine'	'N[C@@H](CCSC[C@H]1OC(O)[C@H](O)[C@@H]1O)C(=O)O'
'2-9Z-octadecenoyl-3-hexadecanoyl-sn-glycerol'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COC(=O)CCCCCCCCCCCCCCC'
'Z-2-N-methylformamidomethylene-5-hydroxybutanolactone'	'CN(C=O)/C=C1/C[C@H](O)OC1=O'
'E_E-2_4-hexadienal'	'C/C=C/C=C/C=O'
'2-oxo-3-8S-epoxy-2E_6E-farnesyl-6-pyridin-3-yl-2H-pyran-4-olate'	'C/C(=C\Cc1c(O)cc(-c2cccnc2)oc1=O)CC/C=C(\C)CC[C@@H]1OC1(C)C'
'tardioxopiperazine_B'	'C=CC(C)(C)c1[nH]c2c(CC=C(C)C)cccc2c1C[C@@H]1NC(=O)[C@H](C)NC1=O'
'7S-salutaridinol'	'COC1=C[C@]23CCN(C)[C@H](Cc4ccc(OC)c(O)c42)C3=C[C@@H]1O'
'1alpha_25-dihydroxy-2beta-3-hydroxypropoxy-cholecalciferol'	'C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)[C@@H](OCCCO)[C@@H]1O'
'inosine'	'OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O'
'anthocyanin_A5'	'O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]c(-c4ccc(O)c(O)c4)c(O[C@@H]4O[C@H](COC(=O)/C=C/c5ccc(O)cc5)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)cc23)[C@H](O)[C@@H](O)[C@@H]1O'
'N-2-carboxyethylputrescine'	'NCCCCNCCC(=O)O'
'cholesteryl_3-beta-D-xyloside'	'CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'9Z_13S_15Z-12_13-epoxyoctadeca-9_11_15-trienoate'	'CC/C=C\C[C@@H]1OC1=C/C=C\CCCCCCCC(=O)O'
'menaquinol-6'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O'
'2E_9Z_12Z-octadecatrienoyl-CoA'	'CCCCC/C=C\C/C=C\CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'16beta_17beta-estriol_3-O-beta-D-glucuronate'	'C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O'
'N-methyldopaminechrome'	'CN1CCC2=CC(=O)C(=O)C=C21'
'albendazole'	'CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1'
'FADH2-C4alpha-hydroperoxide'	'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)C1=NC(=O)NC(=O)C1(OO)N2'
'N-acetyl-beta-D-6-sulfogalactosaminyl-1->4-alpha-L-iduronyl-1->3-N-acetyl-D-6-sulfogalactosamine'	'CC(=O)N[C@H]1C(O)O[C@H](COS(=O)(=O)O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C(=O)O)[C@@H](O[C@@H]2O[C@H](COS(=O)(=O)O)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1O'
'2-hydroxybutanoate'	'CCC(O)C(=O)O'
'5-hydroxyquinolin-21H-one'	'O=c1ccc2c(O)cccc2[nH]1'
'4-O-feruloyl-D-quinate'	'COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)O)C[C@H]2O)ccc1O'
'2-9Z-octadecenoyl-sn-glycero-3-phospho-L-serine'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OC[C@H](N)C(=O)O'
'13-hydroxy-4Z_7Z_10Z_14E_16Z_19Z-docosahexaenoate'	'CC/C=C\C/C=C\C=C\C(O)C/C=C\C/C=C\C/C=C\CCC(=O)O'
'3Z-tetradecenoyl-CoA'	'CCCCCCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'1alpha_25-dihydroxy-2beta-1_3-dihydroxypropoxy-cholecalciferol'	'C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)[C@@H](OC(O)CCO)[C@@H]1O'
'1-O-hexadecyl-2-acetyl-3-hexadecanoyl-sn-glycerol'	'CCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(C)=O'
'Met-enkephalin-Arg-Phe'	'CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O'
'1-9Z-octadecenoyl-2-hexadecanoylglycerol'	'CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCC'
'glycylglycyl-L-isoleucine'	'CC[C@H](C)[C@H](NC(=O)CNC(=O)CN)C(=O)O'
'19Z_22Z_25Z_28Z_31Z-tetratriacontapentaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'1S_4S-5-oxo-1_2-campholide'	'CC1(C)[C@@H]2CC(=O)O[C@@]1(C)CC2=O'
'3-L-prolyl-AMP'	'Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OC(=O)[C@@H]2CCCN2)[C@H]1O'
'echinulin'	'C=CC(C)(C)c1[nH]c2c(CC=C(C)C)cc(CC=C(C)C)cc2c1C[C@@H]1NC(=O)[C@H](C)NC1=O'
'3alpha-hydroxyetiocholan-17-one_3-O-beta-D-glucuronate'	'C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]34C)[C@@H]1CCC2=O'
'5S_6S-epoxy-18R-hydroxy-7E_9E_11Z_14Z_16E-eicosapentaenoate'	'CC[C@@H](O)/C=C/C=C\C/C=C\C=C\C=C\[C@@H]1O[C@H]1CCCC(=O)O'
'D-maltohexaono-1_5-lactone'	'O=C1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O'
'hydroxyclavatol'	'CC(=O)c1cc(C)c(O)c(CO)c1O'
'taurochenodeoxycholate_7-sulfate'	'C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3OS(=O)(=O)O'
'2R-hydroxyhexadecanal'	'CCCCCCCCCCCCCC[C@@H](O)C=O'
'19-hydroxy-thromboxane_A2'	'CC(O)CCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](O2)[C@@H]1C/C=C\CCCC(=O)O'
'N2-2E-3-methylhex-2-enoyl-L-glutaminate'	'CCC/C(C)=C/C(=O)N[C@@H](CCC(N)=O)C(=O)O'
'L-threonyl-L-threonine'	'C[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@@H](C)O'
'1-O-hexadecyl-2-acetyl-3-decanoyl-sn-glycerol'	'CCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCC)OC(C)=O'
'1_2-di-9Z-octadecenoyl-sn-glycero-3-phospho-N_N-dimethylethanolamine'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC'
'20S-hydroxycholecalciferol'	'C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@@](C)(O)CCCC(C)C)CC[C@@H]12'
'prostaglandin_H1'	'CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1CCCCCCC(=O)O'
'3-methoxy-4-hydroxy-5-all-trans-heptaprenylbenzoate'	'COc1cc(C(=O)O)cc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O'
'levopimaradienol'	'CC(C)C1=CC[C@H]2C(=C1)CC[C@H]1[C@](C)(CO)CCC[C@]21C'
'6-methoxy-3-methyl-2-all-trans-hexaprenyl-1_4-benzoquinol'	'COc1cc(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O'
'tetracenomycin_F2'	'CC(=O)c1c(/C=C(/O)CC(=O)O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2'
'1-octadecanoyl-2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol_4-phosphate'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@H]1O'
'3R-10S-11-epoxyfarnesyl-2_3_5-trimethyl-6-oxido-4-oxocyclohexa-1_5-diene-1-carboxylate'	'CC1=C(O)C(C(=O)O)=C(C)[C@@](C)(C/C=C(\C)CC/C=C(\C)CC[C@@H]2OC2(C)C)C1=O'
'3R-3-hydroxy-L-glutamate'	'N[C@H](C(=O)O)[C@H](O)CC(=O)O'
'N-4-carboxy-4-oxobutanoyl-L-ethylglycylglycine'	'CC[C@H](NC(=O)CCC(=O)C(=O)O)C(=O)NCC(=O)O'
'4-coumaroyl-CoA'	'CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1'
'6Z-octadecenoyl-CoA'	'CCCCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'3S-hydroxydodecanedioyl-CoA'	'CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCC(=O)O'
'2E-13-methyltetradecenal'	'CC(C)CCCCCCCCC/C=C/C=O'
'chrodrimanin_B'	'CC(=O)O[C@@H]1c2c3c(cc(O)c2C(=O)O[C@@H]1C)O[C@@]1(C)[C@@H](O)C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@@H]1C3'
'chloroeremomycin'	'CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O'
'guaethol'	'CCOc1ccccc1O'
'1-decanoylglycerol'	'CCCCCCCCCC(=O)OCC(O)CO'
'3S-versiconol_acetate'	'CC(=O)OCC[C@H](CO)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O'
'9Z-pentadecenoyl-CoA'	'CCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'D-xylotriose'	'OC1OC[C@@H](O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O'
'1-9Z-octadecenoyl-sn-glycero-3-phospho-1-sn-glycerol'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@@H](O)CO'
'N-2-hydroxy-hexanoyl-beta-D-galactosyl-sphing-4-enine'	'CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)NC(=O)C(O)CCCC'
'1-9Z-octadecenoyl-2-9Z_12Z-octadecadienoyl-sn-glycero-3-phosphate'	'CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)O'
'O-propanoyl-R-carnitine'	'CCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C'
'2-hydroxyhexanoyl-CoA'	'CCCCC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'10-carboxy-13-deoxydaunorubicin'	'CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)O)C(=O)c1cccc(OC)c1C3=O'
'1-hexadecanoyl-2-9Z-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O'
'7-hydroxy-5Z_8Z_11Z_14Z-eicosatetraenoate'	'CCCCC/C=C\C/C=C\C/C=C\C(O)/C=C\CCCC(=O)O'
'13Z_16Z_19Z_22Z-octacosatetraenoyl-CoA'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'17beta-hydroxyestr-4-en-3-one'	'C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O'
'S-benzodiazepinedione'	'O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21'
'geranylgeranyl_diphosphate'	'CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O'
'ADP-alpha-D-ribose_1_2-cyclic_phosphate'	'Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H]3OP(=O)(O)O[C@@H]3[C@@H]2O)[C@@H](O)[C@H]1O'
'1-hexadecanoyl-3-9Z-octadecenoyl-sn-glycerol'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCCCCCCCC'
'S-bulbocapnine'	'COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)N(C)CC4)OCO3'
'N-15Z-tetracosenoylsphing-4-enine-1-phosphocholine'	'CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)OCC[N+](C)(C)C)[C@H](O)/C=C/CCCCCCCCCCCCC'
'25R-26-hydroxycholestanol'	'C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'2->8-O7_N-diacetyl-alpha-D-neuraminosyln'	'CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(C(=O)O)O[C@H]1[C@H](OC(C)=O)[C@H](O)CO'
'quinolin-5-ol'	'Oc1cccc2ncccc12'
'FeIII-{N-2_3-dihydroxybenzoyl-L-seryl-N-C-5-deoxy-beta-D-glucosyl-2_3-dihydroxybenzoyl-L-serine}'	'O=C1N[C@H](C(=O)O)COC(=O)[C@H](CO)NC(=O)c2cccc3c2O[FeH]2(Oc4cc([C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc1c4O2)O3'
'N-5Z_8Z_11Z_14Z-eicosatetraenoyl-L-serine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H](CO)C(=O)O'
'8-hydroperoxy-5Z_9E_11Z_14Z_17Z-eicosapentaenoate'	'CC/C=C\C/C=C\C/C=C\C=C\C(C/C=C\CCCC(=O)O)OO'
'1-phenylpropan-1-one'	'CCC(=O)c1ccccc1'
'androst-5-en-3beta_7alpha_17beta-triol'	'C[C@]12CC[C@H]3[C@@H]([C@H](O)C=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O'
'N-9Z-hexadecenoyl_ethanolamine'	'CCCCCC/C=C\CCCCCCCC(=O)NCCO'
'decanoyl-AMP'	'CCCCCCCCCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O'
'1D-myo-inositol_1_3-bisphosphate'	'O=P(O)(O)O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O'
'tauro-alpha-muricholate'	'C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'3-oxo-13Z_16Z_19Z_22Z_25Z-octacosapentaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'primary_fluorescent_dioxobilin-type_chlorophyll_catabolite'	'C=CC1=C(C)C(CC2=N/C(=C3\c4[nH]c(CC5NC(=O)C(C)=C5CC)c(C)c4C(=O)[C@@H]3C(=O)OC)[C@@H](CCC(=O)O)[C@@H]2C)NC1=O'
'decanoyl-4-phosphopantetheine'	'CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)O'
'OPC8-CoA'	'CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(O)[C@H]1OP(=O)(O)O'
'5Z_8Z_11Z_14Z-eicosatetraenedioate'	'O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O'
'clavatol'	'CC(=O)c1cc(C)c(O)c(C)c1O'
'adenosylcobIIIinamide_phosphate'	'CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@H]([C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O)[C@]6(C)[N+](=C1[C@@H](CCC(N)=O)[C@]6(C)CC(N)=O)[Co-2]753C[C@H]1O[C@@H](n3cnc5c(N)ncnc53)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O'
'9Z_12Z_15Z-octadecatrienoyl-cholesterol'	'CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1'
'14E_18E-lycopadiene'	'C/C(=C\CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C'
'hepta-acyl_lipid_A'	'CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@H]2NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC'
'L-4-L-arginin-2-N-ylaspartate'	'N=C(N)NCCC[C@H](NC(=O)C[C@H](N)C(=O)O)C(=O)O'
'16alpha-hydroxygypsogenate_28-beta-D-glucoside'	'CC1(C)CC[C@@]2(C(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O'
'menaquinol-7'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O'
'1_2-di-9Z-octadecenoyl-3-dodecanoyl-sn-glycerol'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC'
'4-hydroxybutylnitrile'	'N#CCCCO'
'methyl_8-{beta-D-galactosyl-1->3-alpha-L-fucosyl-1->4-N-acetyl-beta-D-glucosaminyloxy}nonanoate'	'COC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O'
'3_6-dichloropyridine-2_5-diol'	'Oc1cc(Cl)c(O)nc1Cl'
'solasodine'	'C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CN2'
'1-heptadecanoyl-2-9Z-octadecenoyl-sn-glycero-3-phosphate'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCC)COP(=O)(O)O'
'N-5Z_8Z_11Z_14Z-eicosatetraenoyl-glycine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O'
'1-octadecanoyl-2-9Z-octadecenoyl-sn-glycero-3-phospho-1-sn-glycerol'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](O)CO'
'perakine'	'CC(=O)O[C@@H]1C2[C@@H]3C[C@@]14C(=Nc1ccccc14)[C@@H]1C[C@H]2[C@@H](C=O)[C@H](C)N13'
'2_3-dihydroxydodecanoate'	'CCCCCCCCCC(O)C(O)C(=O)O'
'S-2-acetamidoethyl-homocysteine'	'CC(=O)NCCSCCC(N)C(=O)O'
'2_3-di-9Z-hexadecenoyl-sn-glycerol'	'CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC'
'1-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-phosphocholine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C'
'3beta-androst-5-en-17-one_3-O-3-sulfo-beta-D-glucuronate'	'C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5O)CC[C@@]43C)[C@@H]1CCC2=O'
'E_E-2_4-hexadien-1-ol'	'C/C=C/C=C/CO'
'alpha-muricholate'	'C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'3beta-hydroxy-lanosta-8__24-dien-26-oate'	'C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(=O)O'
'4-hydroxynonanal'	'CCCCCC(O)CCC=O'
'IC-asc-C9-CoA'	'C[C@@H]1O[C@@H](O[C@H](C)CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)[C@H](O)C[C@H]1OC(=O)c1c[nH]c2ccccc12'
'soppiline_B'	'C/C=C(\C)CCCCCCC/C=C\C=C\C=C/Cc1cc(O)cc(O)c1'
'11E_13Z-octadecadienoyl-CoA'	'CCCC/C=C\C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'1-hexadecanoyl-2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-cytidine-5-diphosphate'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O'
'monapinone_A'	'CCCCC[C@@H](O)C[C@@H](O)C[C@@H]1Cc2cc3cc(OC)cc(O)c3c(O)c2C(=O)O1'
